"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2016,12,"OO","SkyWest Airlines Inc.","GEG","Spokane, WA: Spokane International",206.00,51.00,18.22,3.14,10.98,0.00,18.66,1.00,0.00,4236.00,1976.00,376.00,384.00,0.00,1500.00,
2016,12,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",3466.00,780.00,134.81,23.48,229.41,2.11,390.20,273.00,6.00,68313.00,18101.00,4446.00,13783.00,84.00,31899.00,
2016,12,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",2022.00,556.00,108.49,20.78,141.48,0.02,285.23,55.00,3.00,56579.00,23291.00,3044.00,5606.00,1.00,24637.00,
2016,12,"OO","SkyWest Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",152.00,43.00,12.59,5.59,14.46,0.00,10.36,10.00,0.00,3546.00,1816.00,432.00,752.00,0.00,546.00,
2016,12,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",2625.00,742.00,165.21,25.57,214.80,2.51,333.91,75.00,2.00,66835.00,26859.00,1992.00,8968.00,61.00,28955.00,
2016,12,"OO","SkyWest Airlines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",32.00,9.00,0.86,0.00,6.46,0.00,1.68,1.00,0.00,399.00,45.00,0.00,291.00,0.00,63.00,
2016,12,"OO","SkyWest Airlines Inc.","MLI","Moline, IL: Quad City International",112.00,37.00,7.33,1.23,17.47,0.00,10.98,2.00,0.00,2790.00,745.00,221.00,780.00,0.00,1044.00,
2016,12,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",3490.00,758.00,175.72,27.77,238.99,0.00,315.51,176.00,2.00,66426.00,22535.00,5464.00,11225.00,0.00,27202.00,
2016,12,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2432.00,963.00,103.83,33.85,454.00,1.15,370.17,78.00,4.00,73103.00,13306.00,3738.00,27333.00,33.00,28693.00,
2016,12,"OO","SkyWest Airlines Inc.","BNA","Nashville, TN: Nashville International",327.00,99.00,20.09,3.38,27.82,0.00,47.71,10.00,0.00,9891.00,4955.00,525.00,1259.00,0.00,3152.00,
2016,12,"OO","SkyWest Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",751.00,262.00,58.32,10.20,71.51,0.65,121.32,12.00,9.00,18909.00,5375.00,1610.00,3066.00,28.00,8830.00,
2016,12,"OO","SkyWest Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",504.00,152.00,33.84,5.19,49.60,0.00,63.36,30.00,0.00,10495.00,2854.00,776.00,1965.00,0.00,4900.00,
2016,12,"OO","SkyWest Airlines Inc.","MCI","Kansas City, MO: Kansas City International",201.00,43.00,13.05,1.28,8.32,0.00,20.36,6.00,0.00,4243.00,999.00,978.00,396.00,0.00,1870.00,
2016,12,"OO","SkyWest Airlines Inc.","BIL","Billings, MT: Billings Logan International",166.00,47.00,11.88,0.00,20.22,0.00,14.90,4.00,1.00,2914.00,1127.00,0.00,774.00,0.00,1013.00,
2016,12,"OO","SkyWest Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",188.00,37.00,6.38,0.00,9.15,0.00,21.47,4.00,1.00,2836.00,922.00,0.00,605.00,0.00,1309.00,
2016,12,"OO","SkyWest Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",149.00,35.00,7.74,1.20,9.92,0.00,16.14,2.00,1.00,2853.00,468.00,103.00,485.00,0.00,1797.00,
2016,12,"OO","SkyWest Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",54.00,20.00,4.67,0.00,6.81,0.00,8.52,2.00,0.00,1923.00,1344.00,0.00,271.00,0.00,308.00,
2016,12,"OO","SkyWest Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",243.00,57.00,14.12,0.76,22.06,0.00,20.06,11.00,0.00,3498.00,1210.00,118.00,815.00,0.00,1355.00,
2016,12,"OO","SkyWest Airlines Inc.","LNK","Lincoln, NE: Lincoln Airport",137.00,34.00,8.41,3.00,15.65,0.00,6.95,1.00,0.00,2136.00,476.00,274.00,627.00,0.00,759.00,
2016,12,"OO","SkyWest Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",208.00,59.00,18.19,0.00,17.94,0.00,22.88,3.00,4.00,3983.00,1382.00,0.00,861.00,0.00,1740.00,
2016,12,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",542.00,162.00,41.46,4.86,45.45,1.00,69.23,9.00,0.00,16091.00,5105.00,316.00,2190.00,17.00,8463.00,
2016,12,"OO","SkyWest Airlines Inc.","MSO","Missoula, MT: Missoula International",138.00,32.00,8.44,0.75,15.15,0.00,7.65,2.00,3.00,2044.00,605.00,206.00,557.00,0.00,676.00,
2016,12,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",121.00,35.00,8.20,2.93,9.43,0.00,14.44,4.00,0.00,3827.00,1915.00,514.00,287.00,0.00,1111.00,
2016,12,"OO","SkyWest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",289.00,79.00,25.29,1.75,22.48,0.00,29.48,5.00,0.00,4334.00,1807.00,72.00,698.00,0.00,1757.00,
2016,12,"OO","SkyWest Airlines Inc.","MBS","Saginaw/Bay City/Midland, MI: MBS International",176.00,43.00,15.30,3.44,10.70,0.00,13.56,11.00,1.00,3111.00,1018.00,379.00,495.00,0.00,1219.00,
2016,12,"OO","SkyWest Airlines Inc.","FCA","Kalispell, MT: Glacier Park International",172.00,36.00,9.02,1.62,11.70,0.00,13.66,0.00,0.00,2382.00,356.00,395.00,419.00,0.00,1212.00,
2016,12,"OO","SkyWest Airlines Inc.","DSM","Des Moines, IA: Des Moines International",138.00,42.00,14.12,0.47,12.93,0.00,14.48,6.00,0.00,5039.00,2699.00,22.00,692.00,0.00,1626.00,
2016,12,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",482.00,113.00,34.56,5.53,30.06,0.00,42.86,11.00,4.00,7540.00,3215.00,412.00,946.00,0.00,2967.00,
2016,12,"OO","SkyWest Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",166.00,40.00,14.22,3.89,10.56,0.00,11.32,6.00,0.00,3815.00,2150.00,476.00,347.00,0.00,842.00,
2016,12,"OO","SkyWest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",23.00,9.00,1.89,0.00,4.36,0.79,1.96,1.00,0.00,421.00,197.00,0.00,144.00,15.00,65.00,
2016,12,"OO","SkyWest Airlines Inc.","LAN","Lansing, MI: Capital Region International",107.00,30.00,8.47,0.00,8.24,0.00,13.29,3.00,1.00,2259.00,837.00,0.00,376.00,0.00,1046.00,
2016,12,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1549.00,244.00,62.62,2.51,63.66,0.00,115.21,29.00,4.00,14714.00,4987.00,231.00,2280.00,0.00,7216.00,
2016,12,"OO","SkyWest Airlines Inc.","TUS","Tucson, AZ: Tucson International",579.00,164.00,52.02,0.37,38.04,0.03,73.55,13.00,0.00,12603.00,5373.00,115.00,1482.00,2.00,5631.00,
2016,12,"OO","SkyWest Airlines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",311.00,79.00,24.44,2.89,26.51,0.00,25.16,9.00,1.00,6064.00,2306.00,278.00,1122.00,0.00,2358.00,
2016,12,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Idaho Falls Regional",189.00,35.00,7.53,4.88,12.22,0.00,10.37,9.00,3.00,3623.00,652.00,1634.00,405.00,0.00,932.00,
2016,12,"OO","SkyWest Airlines Inc.","DLH","Duluth, MN: Duluth International",192.00,52.00,13.49,1.71,14.79,0.00,22.01,13.00,1.00,4529.00,2392.00,210.00,593.00,0.00,1334.00,
2016,12,"OO","SkyWest Airlines Inc.","LSE","La Crosse, WI: La Crosse Regional",59.00,16.00,1.00,0.80,11.79,0.00,2.41,0.00,0.00,963.00,153.00,16.00,432.00,0.00,362.00,
2016,12,"OO","SkyWest Airlines Inc.","RDM","Bend/Redmond, OR: Roberts Field",272.00,55.00,21.85,1.23,16.69,0.87,14.36,18.00,3.00,3225.00,1130.00,541.00,485.00,34.00,1035.00,
2016,12,"OO","SkyWest Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",95.00,36.00,12.43,2.36,11.55,0.00,9.65,3.00,1.00,1880.00,821.00,94.00,448.00,0.00,517.00,
2016,12,"OO","SkyWest Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",319.00,106.00,24.36,3.56,28.54,0.00,49.54,13.00,1.00,7870.00,1446.00,592.00,1334.00,0.00,4498.00,
2016,12,"OO","SkyWest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",297.00,56.00,22.26,1.26,11.49,0.00,20.99,13.00,0.00,4463.00,2408.00,126.00,495.00,0.00,1434.00,
2016,12,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3125.00,849.00,106.00,30.49,340.92,0.00,371.59,163.00,5.00,71977.00,15372.00,3423.00,24519.00,0.00,28663.00,
2016,12,"OO","SkyWest Airlines Inc.","ATW","Appleton, WI: Appleton International",139.00,42.00,12.78,0.10,15.41,0.00,13.72,4.00,0.00,2240.00,748.00,6.00,510.00,0.00,976.00,
2016,12,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",254.00,63.00,18.53,0.89,8.63,0.00,34.96,3.00,1.00,5724.00,1784.00,86.00,506.00,0.00,3348.00,
2016,12,"OO","SkyWest Airlines Inc.","EVV","Evansville, IN: Evansville Regional",42.00,19.00,2.69,0.68,8.64,0.00,6.99,1.00,0.00,1210.00,86.00,180.00,342.00,0.00,602.00,
2016,12,"OO","SkyWest Airlines Inc.","BUR","Burbank, CA: Bob Hope",453.00,93.00,29.69,3.28,22.15,0.00,37.88,18.00,3.00,7176.00,3087.00,457.00,882.00,0.00,2750.00,
2016,12,"OO","SkyWest Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",86.00,29.00,11.76,0.85,8.59,0.00,7.81,7.00,1.00,2344.00,1070.00,165.00,513.00,0.00,596.00,
2016,12,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",791.00,201.00,43.23,7.41,69.70,1.00,79.66,26.00,4.00,15108.00,4813.00,1144.00,2917.00,437.00,5797.00,
2016,12,"OO","SkyWest Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",210.00,54.00,14.87,3.18,17.29,0.00,18.66,11.00,1.00,2636.00,784.00,84.00,514.00,0.00,1254.00,
2016,12,"OO","SkyWest Airlines Inc.","GTF","Great Falls, MT: Great Falls International",123.00,24.00,7.11,0.75,8.74,0.00,7.40,0.00,1.00,1421.00,271.00,223.00,400.00,0.00,527.00,
2016,12,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",295.00,94.00,29.76,2.95,16.88,0.00,44.41,5.00,0.00,6800.00,1947.00,254.00,885.00,0.00,3714.00,
2016,12,"OO","SkyWest Airlines Inc.","GFK","Grand Forks, ND: Grand Forks International",160.00,46.00,15.80,0.69,11.66,0.00,17.86,8.00,0.00,4374.00,1864.00,61.00,570.00,0.00,1879.00,
2016,12,"OO","SkyWest Airlines Inc.","MOT","Minot, ND: Minot International",58.00,14.00,2.01,0.00,3.27,0.00,8.72,5.00,0.00,966.00,129.00,0.00,77.00,0.00,760.00,
2016,12,"OO","SkyWest Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",92.00,24.00,7.04,1.00,8.32,0.00,7.64,1.00,0.00,1623.00,517.00,46.00,346.00,0.00,714.00,
2016,12,"OO","SkyWest Airlines Inc.","MEM","Memphis, TN: Memphis International",51.00,14.00,2.76,0.00,5.56,0.00,5.68,2.00,0.00,587.00,131.00,0.00,191.00,0.00,265.00,
2016,12,"OO","SkyWest Airlines Inc.","MAF","Midland/Odessa, TX: Midland International",89.00,22.00,4.81,0.13,9.41,0.00,7.65,3.00,0.00,852.00,204.00,12.00,195.00,0.00,441.00,
2016,12,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",735.00,225.00,46.50,6.65,82.95,0.00,88.90,18.00,13.00,14504.00,4789.00,447.00,2907.00,0.00,6361.00,
2016,12,"OO","SkyWest Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",698.00,200.00,47.15,5.85,53.07,0.00,93.93,15.00,0.00,13761.00,3757.00,516.00,2413.00,0.00,7075.00,
2016,12,"OO","SkyWest Airlines Inc.","ELP","El Paso, TX: El Paso International",89.00,18.00,5.14,0.00,5.57,0.00,7.29,2.00,0.00,1001.00,304.00,0.00,181.00,0.00,516.00,
2016,12,"OO","SkyWest Airlines Inc.","ACV","Arcata/Eureka, CA: Arcata",109.00,23.00,3.60,0.00,3.49,0.00,15.91,5.00,0.00,1338.00,247.00,0.00,182.00,0.00,909.00,
2016,12,"OO","SkyWest Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",533.00,159.00,45.78,5.87,44.70,0.00,62.65,15.00,4.00,10410.00,3362.00,676.00,1865.00,0.00,4507.00,
2016,12,"OO","SkyWest Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",78.00,23.00,4.55,4.00,6.60,0.00,7.85,6.00,0.00,1730.00,261.00,276.00,357.00,0.00,836.00,
2016,12,"OO","SkyWest Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",37.00,8.00,3.06,0.82,3.11,0.00,1.00,3.00,0.00,460.00,164.00,170.00,110.00,0.00,16.00,
2016,12,"OO","SkyWest Airlines Inc.","RDD","Redding, CA: Redding Municipal",90.00,14.00,2.52,0.00,1.13,0.00,10.35,10.00,2.00,716.00,151.00,0.00,34.00,0.00,531.00,
2016,12,"OO","SkyWest Airlines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",245.00,83.00,23.20,1.53,26.74,0.00,31.53,11.00,0.00,5080.00,1934.00,42.00,856.00,0.00,2248.00,
2016,12,"OO","SkyWest Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",465.00,143.00,29.60,6.11,33.88,0.00,73.41,17.00,0.00,8653.00,1868.00,717.00,1215.00,0.00,4853.00,
2016,12,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",548.00,156.00,53.87,2.92,35.92,0.00,63.29,3.00,1.00,11857.00,5015.00,327.00,1643.00,0.00,4872.00,
2016,12,"OO","SkyWest Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",42.00,7.00,1.05,0.00,0.00,0.00,5.95,1.00,0.00,561.00,34.00,0.00,0.00,0.00,527.00,
2016,12,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",104.00,24.00,3.79,0.00,4.30,0.00,15.91,1.00,0.00,1735.00,350.00,0.00,131.00,0.00,1254.00,
2016,12,"OO","SkyWest Airlines Inc.","TUL","Tulsa, OK: Tulsa International",113.00,13.00,5.96,1.00,1.02,0.00,5.03,6.00,0.00,869.00,517.00,56.00,46.00,0.00,250.00,
2016,12,"OO","SkyWest Airlines Inc.","ASE","Aspen, CO: Aspen Pitkin County Sardy Field",566.00,210.00,60.02,15.93,69.23,0.00,64.83,39.00,36.00,15312.00,5211.00,1775.00,3555.00,0.00,4771.00,
2016,12,"OO","SkyWest Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",55.00,16.00,4.92,1.67,5.61,0.00,3.79,4.00,2.00,1030.00,286.00,247.00,230.00,0.00,267.00,
2016,12,"OO","SkyWest Airlines Inc.","ALB","Albany, NY: Albany International",57.00,22.00,8.13,0.52,6.08,0.00,7.27,3.00,0.00,1380.00,649.00,23.00,237.00,0.00,471.00,
2016,12,"OO","SkyWest Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",62.00,19.00,1.08,3.48,6.93,0.00,7.52,2.00,0.00,1645.00,30.00,971.00,246.00,0.00,398.00,
2016,12,"OO","SkyWest Airlines Inc.","ORF","Norfolk, VA: Norfolk International",29.00,6.00,3.60,1.37,0.46,0.00,0.58,3.00,1.00,438.00,237.00,137.00,25.00,0.00,39.00,
2016,12,"OO","SkyWest Airlines Inc.","STL","St. Louis, MO: Lambert-St. Louis International",164.00,34.00,14.67,1.30,7.97,0.00,10.06,3.00,0.00,2179.00,1077.00,148.00,250.00,0.00,704.00,
2016,12,"OO","SkyWest Airlines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",204.00,60.00,14.45,2.72,20.80,0.00,22.03,7.00,2.00,4481.00,1733.00,314.00,706.00,0.00,1728.00,
2016,12,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",317.00,83.00,21.31,1.40,18.38,0.00,41.90,11.00,0.00,5550.00,2097.00,263.00,611.00,0.00,2579.00,
2016,12,"OO","SkyWest Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",103.00,39.00,17.16,1.96,9.07,0.00,10.82,1.00,1.00,2526.00,1477.00,77.00,262.00,0.00,710.00,
2016,12,"OO","SkyWest Airlines Inc.","RIC","Richmond, VA: Richmond International",38.00,8.00,1.49,0.23,0.86,0.00,5.42,2.00,0.00,450.00,108.00,28.00,33.00,0.00,281.00,
2016,12,"OO","SkyWest Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",511.00,106.00,33.93,4.77,28.40,0.00,38.90,27.00,14.00,6743.00,2398.00,696.00,937.00,0.00,2712.00,
2016,12,"OO","SkyWest Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",138.00,29.00,9.64,0.00,6.25,0.00,13.11,8.00,0.00,2545.00,1125.00,0.00,293.00,0.00,1127.00,
2016,12,"OO","SkyWest Airlines Inc.","SCE","State College, PA: University Park",37.00,9.00,2.00,1.19,2.80,0.00,3.01,3.00,0.00,583.00,31.00,70.00,158.00,0.00,324.00,
2016,12,"OO","SkyWest Airlines Inc.","GJT","Grand Junction, CO: Grand Junction Regional",179.00,23.00,5.61,0.90,12.05,0.00,4.43,1.00,1.00,1307.00,686.00,95.00,388.00,0.00,138.00,
2016,12,"OO","SkyWest Airlines Inc.","LWS","Lewiston, ID: Lewiston Nez Perce County",61.00,9.00,3.22,0.00,3.45,0.00,2.33,1.00,2.00,464.00,285.00,0.00,115.00,0.00,64.00,
2016,12,"OO","SkyWest Airlines Inc.","SGU","St. George, UT: St George Regional",191.00,37.00,11.98,0.00,15.30,0.00,9.72,2.00,0.00,2364.00,870.00,0.00,556.00,0.00,938.00,
2016,12,"OO","SkyWest Airlines Inc.","ABR","Aberdeen, SD: Aberdeen Regional",61.00,16.00,4.80,0.00,5.67,0.00,5.53,1.00,0.00,1172.00,413.00,0.00,177.00,0.00,582.00,
2016,12,"OO","SkyWest Airlines Inc.","APN","Alpena, MI: Alpena County Regional",52.00,18.00,3.04,0.00,5.66,0.00,9.30,4.00,2.00,1561.00,396.00,0.00,266.00,0.00,899.00,
2016,12,"OO","SkyWest Airlines Inc.","ESC","Escanaba, MI: Delta County",53.00,19.00,4.81,3.00,5.98,0.00,5.21,0.00,1.00,1408.00,198.00,605.00,168.00,0.00,437.00,
2016,12,"OO","SkyWest Airlines Inc.","PLN","Pellston, MI: Pellston Regional Airport of Emmet County",80.00,27.00,7.20,5.28,8.73,0.00,5.79,5.00,3.00,1792.00,580.00,362.00,498.00,0.00,352.00,
2016,12,"OO","SkyWest Airlines Inc.","BJI","Bemidji, MN: Bemidji Regional",61.00,11.00,3.44,0.00,3.95,0.00,3.61,1.00,0.00,1526.00,461.00,0.00,237.00,0.00,828.00,
2016,12,"OO","SkyWest Airlines Inc.","BTM","Butte, MT: Bert Mooney",56.00,8.00,1.23,2.92,2.78,0.00,1.08,1.00,3.00,2604.00,1016.00,1366.00,108.00,0.00,114.00,
2016,12,"OO","SkyWest Airlines Inc.","BRD","Brainerd, MN: Brainerd Lakes Regional",53.00,5.00,0.88,0.00,3.26,0.00,0.86,6.00,0.00,192.00,61.00,0.00,74.00,0.00,57.00,
2016,12,"OO","SkyWest Airlines Inc.","BGM","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",56.00,20.00,6.17,2.01,6.06,0.00,5.77,1.00,0.00,2289.00,741.00,652.00,296.00,0.00,600.00,
2016,12,"OO","SkyWest Airlines Inc.","CDC","Cedar City, UT: Cedar City Regional",53.00,15.00,0.68,0.00,10.80,0.00,3.52,0.00,0.00,611.00,18.00,0.00,375.00,0.00,218.00,
2016,12,"OO","SkyWest Airlines Inc.","COD","Cody, WY: Yellowstone Regional",61.00,8.00,1.00,0.96,3.38,0.00,2.66,4.00,1.00,869.00,45.00,570.00,117.00,0.00,137.00,
2016,12,"OO","SkyWest Airlines Inc.","CPR","Casper, WY: Casper/Natrona County International",93.00,18.00,4.28,0.00,4.72,0.76,8.25,2.00,0.00,934.00,382.00,0.00,105.00,22.00,425.00,
2016,12,"OO","SkyWest Airlines Inc.","GCC","Gillette, WY: Gillette Campbell County",86.00,13.00,5.72,0.00,2.84,0.00,4.44,2.00,0.00,687.00,471.00,0.00,71.00,0.00,145.00,
2016,12,"OO","SkyWest Airlines Inc.","TWF","Twin Falls, ID: Joslin Field - Magic Valley Regional",86.00,17.00,3.45,2.00,9.35,0.00,2.19,3.00,1.00,828.00,368.00,122.00,221.00,0.00,117.00,
2016,12,"OO","SkyWest Airlines Inc.","HIB","Hibbing, MN: Range Regional",84.00,14.00,3.24,0.00,6.76,0.00,4.00,5.00,0.00,801.00,360.00,0.00,233.00,0.00,208.00,
2016,12,"OO","SkyWest Airlines Inc.","ITH","Ithaca/Cortland, NY: Ithaca Tompkins Regional",85.00,23.00,6.61,0.00,7.17,0.00,9.23,3.00,4.00,2725.00,1531.00,0.00,326.00,0.00,868.00,
2016,12,"OO","SkyWest Airlines Inc.","INL","International Falls, MN: Falls International Einarson Field",53.00,14.00,2.83,1.44,4.42,0.00,5.31,2.00,0.00,985.00,284.00,102.00,238.00,0.00,361.00,
2016,12,"OO","SkyWest Airlines Inc.","PIH","Pocatello, ID: Pocatello Regional",82.00,20.00,2.14,0.45,12.71,0.00,4.70,5.00,1.00,867.00,43.00,30.00,453.00,0.00,341.00,
2016,12,"OO","SkyWest Airlines Inc.","MQT","Marquette, MI: Sawyer International",56.00,17.00,2.12,1.26,10.13,0.00,3.50,3.00,0.00,1406.00,668.00,97.00,332.00,0.00,309.00,
2016,12,"OO","SkyWest Airlines Inc.","EKO","Elko, NV: Elko Regional",53.00,5.00,1.05,0.00,3.07,0.00,0.88,3.00,1.00,115.00,30.00,0.00,59.00,0.00,26.00,
2016,12,"OO","SkyWest Airlines Inc.","IMT","Iron Mountain/Kingsfd, MI: Ford",56.00,8.00,1.99,0.00,1.97,0.00,4.04,2.00,1.00,797.00,295.00,0.00,128.00,0.00,374.00,
2016,12,"OO","SkyWest Airlines Inc.","RHI","Rhinelander, WI: Rhinelander/Oneida County",88.00,20.00,3.68,0.00,8.25,0.00,8.07,6.00,3.00,1064.00,326.00,0.00,294.00,0.00,444.00,
2016,12,"OO","SkyWest Airlines Inc.","CIU","Sault Ste. Marie, MI: Chippewa County International",56.00,15.00,6.08,0.23,6.06,0.00,2.63,3.00,1.00,1228.00,768.00,43.00,213.00,0.00,204.00,
2016,12,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",118.00,17.00,7.59,0.00,5.04,0.00,4.37,0.00,0.00,650.00,285.00,0.00,166.00,0.00,199.00,
2016,12,"OO","SkyWest Airlines Inc.","FLG","Flagstaff, AZ: Flagstaff Pulliam",105.00,13.00,6.06,0.00,4.00,0.00,2.95,7.00,0.00,607.00,351.00,0.00,95.00,0.00,161.00,
2016,12,"OO","SkyWest Airlines Inc.","DRO","Durango, CO: Durango La Plata County",89.00,9.00,4.41,0.67,2.82,0.00,1.09,5.00,0.00,849.00,494.00,60.00,147.00,0.00,148.00,
2016,12,"OO","SkyWest Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",60.00,17.00,5.12,0.28,10.16,0.00,1.43,3.00,0.00,1219.00,668.00,7.00,296.00,0.00,248.00,
2016,12,"OO","SkyWest Airlines Inc.","BFL","Bakersfield, CA: Meadows Field",177.00,41.00,9.22,0.17,12.36,0.00,19.24,2.00,0.00,2593.00,1052.00,8.00,312.00,0.00,1221.00,
2016,12,"OO","SkyWest Airlines Inc.","MRY","Monterey, CA: Monterey Regional",244.00,70.00,10.73,0.00,17.06,0.00,42.20,4.00,0.00,4152.00,807.00,0.00,646.00,0.00,2699.00,
2016,12,"OO","SkyWest Airlines Inc.","BDL","Hartford, CT: Bradley International",44.00,10.00,4.62,0.00,1.46,0.00,3.93,1.00,0.00,804.00,135.00,0.00,106.00,0.00,563.00,
2016,12,"OO","SkyWest Airlines Inc.","JAC","Jackson, WY: Jackson Hole",118.00,43.00,10.33,9.33,7.58,0.00,15.76,3.00,3.00,4905.00,2101.00,1314.00,337.00,0.00,1153.00,
2016,12,"OO","SkyWest Airlines Inc.","LGB","Long Beach, CA: Long Beach Airport",90.00,19.00,6.55,0.00,6.13,0.00,6.32,0.00,0.00,1459.00,554.00,0.00,333.00,0.00,572.00,
2016,12,"OO","SkyWest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",224.00,55.00,13.62,4.40,13.95,0.00,23.03,1.00,1.00,3560.00,768.00,479.00,640.00,0.00,1673.00,
2016,12,"OO","SkyWest Airlines Inc.","HLN","Helena, MT: Helena Regional",127.00,30.00,7.32,1.81,10.99,0.00,9.88,1.00,0.00,2380.00,877.00,103.00,416.00,0.00,984.00,
2016,12,"OO","SkyWest Airlines Inc.","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",132.00,31.00,11.48,0.00,10.44,0.00,9.07,3.00,49.00,2367.00,1030.00,0.00,543.00,0.00,794.00,
2016,12,"OO","SkyWest Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",126.00,24.00,8.23,0.94,6.21,0.00,8.62,4.00,1.00,1651.00,643.00,174.00,196.00,0.00,638.00,
2016,12,"OO","SkyWest Airlines Inc.","CMH","Columbus, OH: Port Columbus International",43.00,13.00,5.47,0.92,3.21,0.00,3.40,0.00,1.00,1252.00,576.00,197.00,252.00,0.00,227.00,
2016,12,"OO","SkyWest Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",206.00,68.00,17.92,4.52,24.28,0.00,21.28,4.00,3.00,4727.00,1364.00,709.00,1188.00,0.00,1466.00,
2016,12,"OO","SkyWest Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",73.00,32.00,9.13,2.64,5.27,0.00,14.96,0.00,0.00,3173.00,1049.00,396.00,278.00,0.00,1450.00,
2016,12,"OO","SkyWest Airlines Inc.","ISN","Williston, ND: Sloulin Field International",85.00,17.00,3.23,1.90,9.60,0.00,2.27,6.00,1.00,2092.00,166.00,1385.00,422.00,0.00,119.00,
2016,12,"OO","SkyWest Airlines Inc.","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",69.00,22.00,6.64,1.00,6.11,0.00,8.25,8.00,1.00,1960.00,621.00,363.00,340.00,0.00,636.00,
